date,NASDAQCOM
19771123,103.74
19771124,
19771125,104.33
19771128,104.06
19771129,103.2
19771130,103.15
19771201,103.68
19771202,104.1
19771205,104.15
19771206,102.97
19771207,102.85
19771208,103.06
19771209,103.57
19771212,103.89
19771213,104.1
19771214,103.96
19771215,103.89
19771216,104.05
19771219,103.3
19771220,102.5
19771221,103.03
19771222,103.41
19771223,103.94
19771226,
19771227,103.96
19771228,104.04
19771229,104.42
19771230,105.05
19780102,
19780103,104
19780104,103.66
19780105,103.21
19780106,101.66
19780109,100.2
19780110,99.58
19780111,99.09
19780112,99.54
19780113,99.77
19780116,99.36
19780117,99.98
19780118,100.42
19780119,100.58
19780120,100.63
19780123,100.34
19780124,100.54
19780125,100.87
19780126,100.53
19780127,100.62
19780130,100.97
19780131,100.84
19780201,101.54
19780202,101.94
19780203,102.22
19780206,102.27
19780207,102.75
19780208,103.18
19780209,103.2
19780210,103.58
19780213,103.34
19780214,102.78
19780215,102.56
19780216,102.17
19780217,102.25
19780220,
19780221,101.99
19780222,102.13
19780223,102.16
19780224,102.7
19780227,102.22
19780228,101.47
19780301,101.47
19780302,101.71
19780303,101.95
19780306,101.74
19780307,102.02
19780308,102.41
19780309,102.82
19780310,103.42
19780313,103.53
19780314,103.66
19780315,103.8
19780316,104.38
19780317,104.94
19780320,105.36
19780321,105.02
19780322,105.16
19780323,105.39
19780324,
19780327,105.3
19780328,105.68
19780329,106.08
19780330,106.18
19780331,106.2
19780403,105.89
19780404,106.2
19780405,106.95
19780406,107.47
19780407,108.23
19780410,108.53
19780411,108.44
19780412,108.87
19780413,109.99
19780414,111.29
19780417,111.91
19780418,111.43
19780419,111.64
19780420,112.86
19780421,113.32
19780424,113.6
19780425,114.28
19780426,114.7
19780427,114.59
19780428,115.18
19780501,115.96
19780502,116.12
19780503,116.21
19780504,116.48
19780505,117.27
19780508,117.14
19780509,117.05
19780510,117.55
19780511,118.25
19780512,119.4
19780515,119.8
19780516,120.78
19780517,121.84
19780518,121.66
19780519,121.57
19780522,121.93
19780523,120.97
19780524,119.8
19780525,119.82
19780526,119.86
19780529,
19780530,120
19780531,120.24
19780601,120.34
19780602,121.03
19780605,122.1
19780606,122.85
19780607,123.1
19780608,123.99
19780609,124.41
19780612,124.29
19780613,124.24
19780614,124.51
19780615,124.19
19780616,123.69
19780619,122.92
19780620,122.03
19780621,120.63
19780622,120.68
19780623,120.74
19780626,119.54
19780627,119.18
19780628,119.52
19780629,119.98
19780630,120.3
19780703,120.15
19780704,
19780705,119.22
19780706,118.82
19780707,119.16
19780710,119.38
19780711,119.83
19780712,120.28
19780713,120.43
19780714,121.58
19780717,122.36
19780718,122.09
19780719,122.8
19780720,123.75
19780721,123.6
19780724,123.59
19780725,123.79
19780726,124.48
19780727,125.13
19780728,125.62
19780731,126.32
19780801,126.81
19780802,128.16
19780803,129.02
19780804,129.71
19780807,130.21
19780808,130.49
19780809,131.64
19780810,131.58
19780811,132
19780814,132.11
19780815,131.95
19780816,132.77
19780817,134.14
19780818,134.71
19780821,133.77
19780822,133.87
19780823,134.73
19780824,135.28
19780825,135.84
19780828,135.24
19780829,134.63
19780830,134.75
19780831,135.01
19780901,135.35
19780904,
19780905,135.46
19780906,136.48
19780907,137.09
19780908,138.36
19780911,138.95
19780912,139.24
19780913,139.25
19780914,138.34
19780915,137.36
19780918,135.65
19780919,134.06
19780920,132.66
19780921,132.1
19780922,132.3
19780925,132.11
19780926,132.92
19780927,132.01
19780928,132.11
19780929,132.89
19781002,133.3
19781003,133.11
19781004,133.1
19781005,133.54
19781006,134
19781009,134.64
19781010,134.93
19781011,135.27
19781012,135.57
19781013,135.58
19781016,133.94
19781017,130.96
19781018,128.92
19781019,127.22
19781020,123.82
19781023,121.94
19781024,121.14
19781025,121.16
19781026,118
19781027,115.25
19781030,112.4
19781031,111.12
19781101,114.65
19781102,114.63
19781103,115.49
19781106,115.08
19781107,112.83
19781108,112.99
19781109,113.88
19781110,114.84
19781113,113
19781114,110.88
19781115,111.44
19781116,112.21
19781117,113.69
19781120,114.51
19781121,114.56
19781122,115.37
19781123,
19781124,116.17
19781127,115.97
19781128,115.6
19781129,114.09
19781130,114.69
19781201,116.19
19781204,116.57
19781205,117.67
19781206,118.45
19781207,118.55
19781208,118.77
19781211,119.15
19781212,118.5
19781213,118.13
19781214,118.15
19781215,117.41
19781218,114.33
19781219,114.73
19781220,115.3
19781221,115.85
19781222,116.93
19781225,
19781226,117.68
19781227,117.33
19781228,117.3
19781229,117.98
19790101,
19790102,117.84
19790103,119.11
19790104,120.66
19790105,122.05
19790108,121.92
19790109,122.66
19790110,122.28
19790111,122.76
19790112,123.74
19790115,124.47
19790116,123.74
19790117,123.59
19790118,124.31
19790119,124.65
19790122,124.66
19790123,125.46
19790124,125.34
19790125,126.42
19790126,127.04
19790129,126.77
19790130,126.51
19790131,125.82
19790201,125.76
19790202,125.82
19790205,124.34
19790206,124.31
19790207,122.8
19790208,123.41
19790209,123.76
19790212,124.05
19790213,124.89
19790214,124.61
19790215,124.93
19790216,125.57
19790219,
19790220,125.83
19790221,125.76
19790222,125.45
19790223,125.04
19790226,124.9
19790227,122.64
19790228,122.56
19790301,123.33
19790302,123.67
19790305,124.72
19790306,124.43
19790307,125.61
19790308,127.05
19790309,127.25
19790312,127.19
19790313,127.69
19790314,127.59
19790315,127.85
19790316,128.55
19790319,129.14
19790320,128.79
19790321,129.44
19790322,130.08
19790323,130.58
19790326,130.11
19790327,130.78
19790328,130.87
19790329,131.29
19790330,131.76
19790402,131.36
19790403,132.33
19790404,132.75
19790405,133.37
19790406,133.75
19790409,133.74
19790410,134.22
19790411,133.57
19790412,133.54
19790413,
19790416,132.48
19790417,132.26
19790418,132.91
19790419,133.18
19790420,133.67
19790423,133.87
19790424,134.29
19790425,134.78
19790426,134.65
19790427,134.37
19790430,133.82
19790501,133.79
19790502,133.99
19790503,134.2
19790504,133.72
19790507,130.6
19790508,129.6
19790509,130.34
19790510,129.71
19790511,129.69
19790514,128.99
19790515,129.01
19790516,129.35
19790517,130.44
19790518,131.01
19790521,131.16
19790522,131.9
19790523,132.12
19790524,132.1
19790525,132.68
19790528,
19790529,132.46
19790530,131.39
19790531,131.42
19790601,131.76
19790604,131.95
19790605,133.02
19790606,133.62
19790607,134.55
19790608,134.96
19790611,135.04
19790612,135.92
19790613,136.01
19790614,136.02
19790615,136.25
19790618,135.85
19790619,136.05
19790620,136.45
19790621,136.71
19790622,137.24
19790625,136.89
19790626,136.53
19790627,137.4
19790628,138.08
19790629,138.13
19790702,137.03
19790703,137.03
19790704,
19790705,137.79
19790706,138.64
19790709,139.15
19790710,138.97
19790711,138.85
19790712,138.68
19790713,138.52
19790716,138.89
19790717,137.86
19790718,137.26
19790719,137.57
19790720,137.98
19790723,137.57
19790724,138.02
19790725,138.97
19790726,139.52
19790727,140.02
19790730,140.54
19790731,141.33
19790801,141.9
19790802,142.54
19790803,142.63
19790806,142.41
19790807,143.3
19790808,144.06
19790809,144.27
19790810,145.07
19790813,146.07
19790814,146.3
19790815,147.14
19790816,147.44
19790817,147.84
19790820,147.95
19790821,147.99
19790822,148.74
19790823,149.13
19790824,149.4
19790827,149.51
19790828,149.54
19790829,150.04
19790830,150.06
19790831,150.44
19790903,
19790904,148.49
19790905,146.03
19790906,146.87
19790907,148.07
19790910,148.91
19790911,148.39
19790912,148.66
19790913,149.33
19790914,150.56
19790917,150.46
19790918,149.19
19790919,149.44
19790920,150.2
19790921,150.65
19790924,150.12
19790925,149.27
19790926,149.88
19790927,150.37
19790928,149.98
19791001,149.59
19791002,150.01
19791003,150.51
19791004,151.42
19791005,152.29
19791008,150.98
19791009,145.2
19791010,139.31
19791011,140.09
19791012,140.71
19791015,138.39
19791016,138.34
19791017,139.04
19791018,139.46
19791019,136.59
19791022,133.16
19791023,132.61
19791024,133.02
19791025,132.72
19791026,133.75
19791029,133.91
19791030,135.48
19791031,135.53
19791101,136.42
19791102,136.88
19791105,136.11
19791106,135.66
19791107,134.14
19791108,134.77
19791109,135.86
19791112,137.05
19791113,137.14
19791114,137.76
19791115,138.92
19791116,139.07
19791119,139.98
19791120,139.5
19791121,138.88
19791122,
19791123,139.85
19791126,141.95
19791127,142.55
19791128,143.53
19791129,144.16
19791130,144.26
19791203,143.86
19791204,144.8
19791205,145.92
19791206,147.04
19791207,147.49
19791210,147.97
19791211,147.83
19791212,148.51
19791213,148.97
19791214,150.03
19791217,150.56
19791218,149.72
19791219,149.65
19791220,150.27
19791221,150.17
19791224,149.97
19791225,
19791226,150.01
19791227,150.23
19791228,150.83
19791231,151.14
19800101,
19800102,148.17
19800103,145.97
19800104,148.02
19800107,148.62
19800108,150.68
19800109,151.6
19800110,153.12
19800111,153.87
19800114,154.4
19800115,154.96
19800116,155.99
19800117,155.81
19800118,156.14
19800121,157.35
19800122,156.92
19800123,158.5
19800124,159.24
19800125,159.7
19800128,160.7
19800129,160.29
19800130,161.3
19800131,161.75
19800201,162.3
19800204,162.02
19800205,162.2
19800206,162.99
19800207,163.77
19800208,165.25
19800211,164.46
19800212,164.57
19800213,164.98
19800214,163.54
19800215,162.56
19800218,
19800219,161.06
19800220,162.1
19800221,161.31
19800222,160.08
19800225,157.97
19800226,158.5
19800227,157.73
19800228,157.46
19800229,158.03
19800303,156.87
19800304,155.39
19800305,152.94
19800306,148.64
19800307,146.19
19800310,143.75
19800311,144.56
19800312,144.63
19800313,144.98
19800314,144.44
19800317,139.7
19800318,138.92
19800319,139.97
19800320,139.64
19800321,138.8
19800324,134.61
19800325,132.52
19800326,132.22
19800327,124.09
19800328,129.25
19800331,131
19800401,133.14
19800402,135.8
19800403,136.01
19800404,
19800407,133.4
19800408,134.37
19800409,136.04
19800410,137.28
19800411,137.75
19800414,136.67
19800415,136.39
19800416,135.76
19800417,134.55
19800418,134.66
19800421,133.08
19800422,135.71
19800423,136.92
19800424,138.69
19800425,137.92
19800428,138.54
19800429,139.35
19800430,139.99
19800501,139.68
19800502,140.25
19800505,141.04
19800506,142.23
19800507,143.58
19800508,143.26
19800509,143.06
19800512,142.96
19800513,144.1
19800514,145.66
19800515,146.62
19800516,147.24
19800519,147.24
19800520,146.93
19800521,146.75
19800522,147.96
19800523,149.48
19800526,
19800527,150.1
19800528,150.7
19800529,150.09
19800530,150.45
19800602,150.17
19800603,149.92
19800604,151.21
19800605,152.21
19800606,152.68
19800609,153
19800610,154.15
19800611,155.22
19800612,155.31
19800613,156.59
19800616,156.79
19800617,156.98
19800618,157.19
19800619,156.73
19800620,156.51
19800623,156.99
19800624,157.66
19800625,158.74
19800626,159
19800627,159.18
19800630,157.78
19800701,158.17
19800702,159.18
19800703,160.87
19800704,
19800707,163.63
19800708,163.58
19800709,164.09
19800710,163.84
19800711,164.82
19800714,166.52
19800715,167.05
19800716,167.1
19800717,168.67
19800718,169.99
19800721,170.48
19800722,169.79
19800723,169.82
19800724,169.92
19800725,169.63
19800728,170.02
19800729,171.06
19800730,172.33
19800731,171.81
19800801,172.49
19800804,171.89
19800805,172.52
19800806,173.45
19800807,175.24
19800808,175.88
19800811,177.11
19800812,176.62
19800813,177.02
19800814,178.76
19800815,179.89
19800818,177.24
19800819,176.28
19800820,177.68
19800821,179.91
19800822,181.7
19800825,181.58
19800826,182.39
19800827,182.15
19800828,180.99
19800829,181.52
19800901,
19800902,182.34
19800903,184.53
19800904,185.05
19800905,185.61
19800908,184.45
19800909,184.84
19800910,186.31
19800911,188.16
19800912,189.58
19800915,189.59
19800916,191.31
19800917,193.95
19800918,193.61
19800919,195.33
19800922,195.94
19800923,195.05
19800924,195.18
19800925,194.05
19800926,190.77
19800929,185.79
19800930,187.76
19801001,189.62
19801002,190.81
19801003,193.43
19801006,196.01
19801007,196.17
19801008,197.18
19801009,197.53
19801010,197.79
19801013,198.87
19801014,199.02
19801015,199.43
19801016,197.95
19801017,197.24
19801020,197.15
19801021,196.46
19801022,197.9
19801023,195.81
19801024,196.17
19801027,194.35
19801028,193.76
19801029,194.49
19801030,192.51
19801031,192.78
19801103,193.15
19801104,
19801105,196.03
19801106,193.96
19801107,193.51
19801110,193.1
19801111,195.02
19801112,197.78
19801113,200.25
19801114,201.76
19801117,201.59
19801118,203.76
19801119,205.02
19801120,206.5
19801121,206.07
19801124,204.22
19801125,205.41
19801126,207.06
19801127,
19801128,208.15
19801201,204.91
19801202,203.71
19801203,204.9
19801204,206.19
19801205,203.02
19801208,195.87
19801209,195.07
19801210,193.58
19801211,188.75
19801212,191.22
19801215,194.02
19801216,191.88
19801217,194.02
19801218,196.01
19801219,197.91
19801222,199.79
19801223,199.86
19801224,200.14
19801225,
19801226,201.28
19801229,199.84
19801230,200.46
19801231,202.34
19810101,
19810102,203.55
19810105,204.17
19810106,204.07
19810107,197.35
19810108,195.89
19810109,197.66
19810112,198.44
19810113,198.05
19810114,199.08
19810115,199.85
19810116,197.66
19810119,201.58
19810120,198.72
19810121,198.09
19810122,197.12
19810123,197.52
19810126,196.13
19810127,197.18
19810128,197.37
19810129,197.88
19810130,197.81
19810202,193.09
19810203,193.56
19810204,194.57
19810205,196.29
19810206,197.87
19810209,196.93
19810210,196.7
19810211,195.81
19810212,194.61
19810213,193.89
19810216,
19810217,193.98
19810218,194.73
19810219,192.74
19810220,192.29
19810223,193.06
19810224,193.94
19810225,193.99
19810226,196.13
19810227,198.01
19810302,199.06
19810303,198.35
19810304,198.75
19810305,199.05
19810306,199.89
19810309,200.14
19810310,199.03
19810311,198.16
19810312,200.67
19810313,202.17
19810316,203.44
19810317,203.19
19810318,204
19810319,204.45
19810320,206.29
19810323,207.62
19810324,207.7
19810325,209.31
19810326,209.53
19810327,208.82
19810330,209.25
19810331,210.18
19810401,211.34
19810402,211.96
19810403,212.65
19810406,211.27
19810407,211.76
19810408,212.8
19810409,213.91
19810410,215.15
19810413,214.33
19810414,213.39
19810415,212.8
19810416,216.64
19810417,
19810420,217.55
19810421,216.73
19810422,217.19
19810423,218.02
19810424,219.56
19810427,219.88
19810428,217.63
19810429,216.22
19810430,216.74
19810501,216.68
19810504,213.32
19810505,211.55
19810506,211.98
19810507,213.66
19810508,214.84
19810511,212.79
19810512,213.12
19810513,213.78
19810514,215.18
19810515,216.51
19810518,216.94
19810519,216.12
19810520,217.63
19810521,218.35
19810522,219.23
19810525,
19810526,220.24
19810527,222.17
19810528,223.31
19810529,223.47
19810601,223.02
19810602,219.59
19810603,218.89
19810604,219.68
19810605,221.3
19810608,220.84
19810609,220.01
19810610,220.4
19810611,222.34
19810612,222.76
19810615,222.96
19810616,220.58
19810617,220.61
19810618,218.71
19810619,219.56
19810622,218.6
19810623,219.23
19810624,218.77
19810625,219.31
19810626,219.76
19810629,218.22
19810630,215.75
19810701,214.63
19810702,212.8
19810703,
19810706,209.1
19810707,208.01
19810708,208.44
19810709,210.03
19810710,210.54
19810713,210.86
19810714,209.88
19810715,210.84
19810716,212.02
19810717,212.76
19810720,207.27
19810721,207.17
19810722,206.16
19810723,206.41
19810724,208
19810727,209.42
19810728,208.91
19810729,208.95
19810730,210.03
19810731,211.63
19810803,210.4
19810804,210.09
19810805,211.03
19810806,211.67
19810807,211.94
19810810,210.84
19810811,211.67
19810812,211.95
19810813,212.36
19810814,212.12
19810817,209.65
19810818,207.01
19810819,207.22
19810820,207.97
19810821,206.76
19810824,200.76
19810825,197.78
